flow,pressure
8.696913999999999589e+00
1.040657000000000032e+01
1.055295600000000000e+01
1.108579300000000067e+01
1.043440149999999988e+01
8.746406999999999599e+00
8.938570999999999600e+00
7.430788500000000241e+00
8.057093999999999312e+00
6.953227000000000046e+00
7.112845400000000318e+00
6.591148399999999796e+00
6.157659500000000286e+00
5.992561000000000249e+00
5.674859500000000168e+00
5.585502599999999873e+00
5.608571500000000043e+00
5.672124000000000166e+00
5.677259000000000277e+00
5.624226600000000076e+00
5.378074999999999939e+00
5.394009999999999749e+00
4.338952500000000434e+00
4.412935700000000239e+00
4.903026599999999569e+00
5.211134000000000377e+00
5.896303699999999814e+00
5.952530399999999666e+00
6.534943600000000075e+00
6.870843400000000045e+00
7.433815499999999687e+00
8.471844000000000818e+00
9.038145000000000095e+00
1.018809000000000076e+01
1.159165100000000059e+01
1.311623799999999918e+01
1.384484100000000062e+01
1.478630199999999917e+01
1.629226299999999839e+01
1.722748400000000046e+01
1.889885999999999910e+01
1.955239299999999858e+01
2.019259800000000027e+01
1.974829300000000032e+01
2.089146200000000064e+01
2.242466999999999899e+01
2.310566499999999834e+01
2.261311500000000052e+01
2.275246399999999980e+01
2.331774899999999917e+01
2.367105300000000057e+01
2.333827799999999897e+01
2.369468300000000127e+01
2.264716100000000054e+01
2.184615000000000151e+01
2.133300200000000046e+01
2.033024599999999893e+01
1.960104600000000019e+01
1.900131800000000126e+01
1.849115199999999959e+01
1.878015999999999863e+01
1.813313700000000139e+01
1.711039200000000093e+01
1.715180600000000055e+01
1.701185999999999865e+01
1.843426699999999840e+01
1.824729699999999966e+01
1.819352699999999956e+01
1.790357399999999899e+01
1.762574199999999891e+01
1.856800799999999896e+01
1.913346100000000050e+01
1.963041899999999984e+01
1.881358699999999828e+01
1.854986800000000002e+01
1.796004900000000148e+01
1.674469600000000113e+01
1.713203199999999882e+01
1.648131000000000057e+01
1.683184200000000175e+01
1.605449000000000126e+01
1.499941349999999929e+01
1.465821900000000078e+01
1.467768200000000078e+01
1.498782899999999962e+01
1.452961900000000028e+01
1.460135200000000033e+01
1.402038699999999949e+01
1.371128900000000073e+01
1.350345300000000037e+01
1.275522300000000087e+01
1.239168300000000045e+01
1.198477300000000056e+01
1.046097100000000069e+01
8.341701499999999214e+00
8.285636999999999475e+00
8.134149000000000740e+00
8.949688999999999339e+00
8.006049000000000859e+00
7.510072700000000268e+00
7.801709699999999970e+00
7.179974600000000429e+00
6.123173000000000421e+00
5.997285399999999989e+00
6.047803400000000273e+00
5.226665500000000186e+00
5.389791999999999916e+00
5.400624999999999787e+00
5.735294999999999810e+00
5.216273300000000113e+00
5.205817999999999834e+00
5.427825000000000344e+00
5.048897700000000377e+00
5.130141000000000062e+00
4.964553000000000438e+00
5.010628999999999778e+00
5.019868999999999915e+00
5.607086699999999979e+00
5.014233599999999846e+00
5.702694400000000385e+00
5.737609400000000193e+00
5.970249700000000104e+00
6.737480599999999598e+00
6.540710999999999942e+00
8.233582500000000692e+00
9.007514000000000465e+00
8.695852000000000359e+00
1.030467299999999931e+01
1.164858199999999933e+01
1.263398699999999941e+01
1.522968200000000039e+01
1.646786099999999919e+01
1.910068100000000157e+01
2.025316000000000116e+01
2.147380000000000067e+01
2.153458399999999884e+01
2.183972699999999989e+01
2.276115799999999822e+01
2.284012999999999849e+01
2.359524499999999847e+01
2.416255400000000009e+01
2.437407999999999930e+01
2.421384799999999871e+01
2.324905000000000044e+01
2.232734299999999905e+01
2.275930599999999870e+01
2.211503199999999936e+01
2.197890999999999906e+01
2.126195099999999982e+01
2.042074200000000062e+01
2.099123200000000011e+01
2.050115999999999872e+01
1.997172499999999928e+01
1.925413899999999856e+01
1.881997000000000142e+01
1.848319199999999896e+01
1.787527299999999997e+01
1.796469300000000047e+01
1.672260700000000000e+01
1.742897200000000169e+01
1.838181499999999957e+01
1.793203199999999953e+01
1.766215000000000046e+01
1.725084999999999980e+01
1.760658000000000101e+01
1.772663999999999973e+01
1.797776599999999902e+01
1.864532900000000026e+01
1.992018699999999853e+01
1.900712000000000046e+01
1.820139500000000155e+01
1.853957600000000028e+01
1.769621000000000066e+01
1.684726300000000165e+01
1.586300400000000010e+01
1.584313599999999944e+01
1.635443499999999872e+01
1.478241399999999928e+01
1.525656500000000015e+01
1.505043900000000079e+01
1.488402199999999986e+01
1.441097300000000025e+01
1.417859499999999962e+01
1.336626300000000001e+01
1.391095699999999979e+01
1.357421899999999937e+01
1.328011799999999987e+01
1.211384999999999934e+01
1.230333399999999955e+01
1.069595699999999994e+01
1.020307350000000035e+01
9.248716999999999189e+00
9.135220000000000340e+00
9.162502999999999176e+00
9.277162999999999826e+00
8.404170000000000584e+00
7.880940400000000068e+00
7.593455999999999761e+00
7.050470400000000026e+00
6.146800500000000334e+00
5.739408000000000065e+00
5.771769500000000441e+00
5.436433300000000024e+00
5.581192500000000223e+00
5.621505299999999927e+00
5.084946600000000316e+00
4.776570300000000380e+00
4.508141000000000176e+00
5.334828400000000137e+00
5.010149499999999811e+00
5.183814500000000436e+00
5.008015999999999579e+00
5.214174700000000051e+00
4.937919599999999853e+00
4.444851400000000119e+00
4.453907499999999686e+00
4.853617700000000035e+00
5.556163999999999881e+00
5.918014000000000330e+00
6.748539000000000065e+00
6.912865599999999944e+00
7.537579000000000029e+00
8.234242999999999313e+00
8.857649000000000328e+00
1.018646900000000066e+01
1.186086899999999922e+01
1.311912000000000056e+01
1.560590599999999917e+01
1.621310000000000073e+01
1.745704800000000034e+01
1.876823200000000114e+01
1.930517599999999945e+01
2.214455999999999847e+01
2.217950799999999845e+01
2.350575399999999959e+01
2.501566700000000054e+01
2.463078700000000154e+01
2.483580200000000104e+01
2.458708800000000139e+01
2.380155999999999850e+01
2.464425699999999964e+01
2.371257200000000154e+01
2.350746699999999834e+01
2.314002800000000093e+01
2.204540300000000030e+01
2.200639999999999930e+01
2.245446600000000004e+01
2.221288300000000149e+01
2.170614600000000038e+01
2.044110999999999834e+01
2.028327799999999925e+01
2.039656000000000091e+01
1.945291299999999879e+01
1.830947000000000102e+01
1.820532800000000151e+01
1.869175999999999860e+01
1.877577399999999841e+01
2.006779900000000083e+01
2.047901500000000041e+01
1.974213800000000063e+01
2.038049000000000177e+01
2.002355400000000074e+01
1.931983800000000073e+01
1.939757699999999829e+01
2.012369199999999836e+01
2.142397000000000062e+01
2.155245400000000089e+01
2.063973800000000125e+01
2.069762599999999964e+01
2.012349299999999985e+01
1.911717200000000005e+01
1.833845499999999973e+01
1.803886200000000173e+01
1.643853800000000120e+01
1.616401700000000119e+01
1.581178799999999995e+01
1.729969200000000029e+01
1.580106900000000003e+01
1.477709800000000051e+01
1.391924200000000056e+01
1.534696500000000086e+01
1.426488900000000015e+01
1.426620400000000011e+01
1.245679400000000037e+01
1.176106300000000005e+01
1.078067099999999989e+01
8.913550000000000750e+00
8.197393999999999181e+00
8.338464000000000098e+00
7.980324999999999669e+00
7.287113699999999916e+00
6.687368400000000435e+00
6.014878699999999689e+00
6.181627800000000228e+00
5.832135000000000069e+00
5.552803499999999559e+00
5.323376699999999850e+00
4.970220999999999556e+00
5.221424999999999983e+00
5.341255999999999560e+00
5.082519999999999705e+00
5.078088300000000110e+00
4.613730000000000331e+00
4.963056599999999818e+00
5.018244300000000102e+00
4.637044399999999733e+00
5.187489499999999865e+00
5.202467000000000397e+00
4.834831699999999621e+00
5.532331499999999735e+00
5.362535499999999900e+00
5.064617600000000053e+00
7.428286599999999851e+00
9.041299000000000419e+00
9.738851999999999620e+00
1.031797100000000000e+01
1.255365800000000043e+01
1.290159599999999962e+01
1.305687700000000007e+01
1.492116000000000042e+01
1.675293399999999977e+01
1.888698400000000177e+01
1.899071999999999960e+01
1.905387100000000089e+01
1.894347000000000136e+01
1.926381299999999896e+01
1.877846999999999866e+01
1.946267500000000084e+01
1.983406300000000044e+01
1.998626300000000100e+01
1.988459200000000138e+01
1.991070200000000057e+01
2.026050599999999946e+01
1.992540599999999884e+01
1.949582499999999996e+01
1.987539699999999954e+01
1.946406599999999898e+01
1.936331600000000108e+01
1.911313600000000079e+01
1.869890200000000036e+01
1.869677499999999881e+01
1.925614399999999904e+01
1.866226400000000041e+01
1.840440999999999860e+01
1.844901700000000133e+01
1.724305199999999871e+01
1.690237199999999973e+01
1.663865900000000053e+01
1.636846500000000049e+01
1.550777500000000053e+01
1.594978900000000088e+01
1.671418399999999949e+01
1.749254399999999876e+01
1.856922700000000148e+01
1.820611399999999946e+01
1.940147599999999883e+01
2.172955999999999932e+01
2.129757299999999987e+01
2.065745000000000076e+01
2.111480900000000105e+01
2.232465699999999842e+01
2.211264999999999858e+01
2.145006599999999963e+01
2.062575299999999956e+01
2.044225499999999940e+01
1.984181999999999846e+01
1.909256699999999896e+01
1.827037400000000034e+01
1.496171949999999917e+01
1.579961600000000033e+01
1.630777499999999947e+01
1.572662449999999978e+01
1.624092900000000128e+01
1.540429800000000071e+01
1.446312600000000081e+01
1.454757299999999987e+01
1.488282200000000088e+01
1.441708099999999959e+01
1.428507199999999955e+01
1.344216300000000075e+01
1.316802999999999990e+01
1.071531399999999934e+01
9.318747999999999365e+00
8.843894000000000588e+00
8.242779999999999774e+00
8.898089000000000581e+00
8.288066000000000599e+00
7.046396999999999800e+00
6.876325600000000371e+00
6.089408399999999943e+00
6.018229999999999968e+00
6.077939500000000272e+00
6.023215000000000430e+00
6.095810000000000173e+00
5.155452699999999666e+00
4.845337400000000017e+00
5.016554400000000413e+00
4.754247999999999585e+00
5.411024000000000278e+00
4.803672999999999860e+00
4.557632400000000139e+00
4.524941000000000102e+00
4.663103000000000442e+00
4.836262999999999757e+00
6.060160999999999909e+00
5.415230799999999789e+00
5.740503000000000355e+00
6.189426400000000328e+00
6.834376999999999924e+00
7.699151500000000148e+00
8.652091000000000420e+00
1.057353499999999968e+01
1.171068999999999960e+01
1.283457600000000021e+01
1.319656100000000087e+01
1.599214599999999997e+01
1.855863799999999841e+01
1.815759299999999854e+01
1.862110699999999852e+01
1.975895099999999971e+01
1.923836500000000171e+01
1.979059600000000074e+01
2.015181499999999915e+01
1.937867999999999924e+01
1.939263499999999851e+01
1.930243499999999912e+01
1.971856899999999868e+01
1.971394199999999941e+01
1.987104199999999921e+01
2.013139999999999930e+01
1.972112299999999863e+01
1.980153999999999925e+01
1.991441199999999867e+01
1.974946399999999969e+01
1.985569200000000123e+01
2.002274900000000102e+01
2.017693099999999973e+01
1.977269400000000132e+01
1.968557399999999902e+01
1.988733999999999824e+01
1.816863000000000028e+01
1.852694500000000133e+01
1.816550399999999854e+01
1.762368999999999986e+01
1.747670600000000007e+01
1.782361999999999824e+01
1.687384600000000034e+01
1.674596000000000018e+01
1.709264599999999845e+01
1.665015999999999963e+01
1.661022399999999877e+01
1.811734399999999923e+01
1.906206299999999842e+01
1.963873999999999853e+01
2.011881999999999948e+01
1.984809699999999921e+01
1.983324199999999848e+01
2.112296999999999869e+01
2.029186400000000035e+01
2.069381299999999868e+01
2.060285599999999917e+01
2.048028800000000160e+01
1.971017600000000058e+01
1.887578800000000001e+01
1.872732200000000091e+01
1.782903900000000164e+01
1.830632400000000004e+01
1.767690800000000095e+01
1.619867899999999850e+01
1.478445149999999941e+01
1.474414499999999961e+01
1.514595899999999951e+01
1.463735999999999926e+01
1.423922999999999917e+01
1.329417100000000040e+01
1.267301800000000078e+01
1.219144900000000042e+01
1.028012599999999921e+01
8.597476000000000340e+00
8.147664000000000684e+00
8.282019000000000020e+00
7.627166700000000077e+00
7.360132000000000119e+00
6.454056699999999758e+00
6.404636400000000229e+00
6.260977300000000412e+00
6.106138999999999761e+00
6.312947799999999887e+00
5.745815000000000339e+00
5.648169000000000217e+00
5.400885999999999854e+00
4.919605299999999737e+00
4.590998599999999819e+00
4.964090999999999809e+00
4.979670500000000111e+00
5.106919300000000383e+00
4.927082500000000032e+00
5.276074000000000375e+00
4.518441700000000338e+00
4.975902600000000398e+00
6.174885699999999922e+00
5.787601000000000440e+00
5.722739999999999938e+00
5.836890999999999607e+00
7.105331399999999853e+00
7.605226000000000042e+00
9.083285999999999305e+00
9.797964000000000340e+00
1.156136799999999987e+01
1.407119499999999945e+01
1.442041500000000021e+01
1.624244300000000152e+01
1.909430899999999909e+01
1.938984699999999961e+01
1.945032099999999886e+01
2.086386900000000111e+01
2.022013000000000105e+01
2.037131000000000114e+01
1.983947200000000066e+01
1.924322300000000041e+01
2.027027700000000010e+01
1.966497400000000084e+01
2.069283899999999932e+01
2.053980400000000017e+01
2.014340400000000031e+01
1.953953200000000123e+01
1.755549600000000154e+01
1.856962199999999896e+01
1.880029100000000142e+01
1.830870000000000175e+01
1.911476499999999845e+01
1.961014700000000133e+01
1.928608499999999992e+01
1.788276300000000063e+01
1.786081499999999878e+01
1.841720400000000168e+01
1.765283799999999914e+01
1.828849800000000059e+01
1.682582000000000022e+01
1.681841000000000008e+01
1.666620599999999897e+01
1.621746600000000171e+01
1.658120999999999867e+01
1.602545500000000089e+01
1.684641600000000139e+01
1.685718699999999970e+01
1.751503599999999850e+01
1.808261699999999905e+01
1.971331800000000101e+01
1.907683199999999957e+01
2.011837600000000137e+01
2.132300000000000040e+01
2.306843200000000138e+01
2.295488699999999938e+01
2.290036999999999878e+01
2.259931999999999874e+01
2.131598500000000129e+01
1.981072400000000044e+01
1.916150999999999982e+01
1.876432000000000144e+01
1.800438300000000069e+01
1.706922700000000148e+01
1.766649599999999865e+01
1.715882999999999825e+01
1.649351300000000009e+01
1.500703400000000087e+01
1.500658100000000061e+01
1.460170899999999961e+01
1.518536399999999986e+01
1.363108100000000000e+01
1.333626100000000037e+01
1.325269699999999951e+01
1.275893600000000028e+01
1.045955700000000022e+01
8.392243999999999815e+00
8.515831000000000373e+00
